,cat_id,store_id,Date,dayofyear,weekofyear,monthstart,quarterstart,yearstart,Sales
42257,HOUSEHOLD,CA_3,2011-07-19,200,29,0,0,0,809
42258,HOUSEHOLD,CA_3,2011-07-20,201,29,0,0,0,805
42259,HOUSEHOLD,CA_3,2011-07-21,202,29,0,0,0,842
42260,HOUSEHOLD,CA_3,2011-07-22,203,29,0,0,0,891
42261,HOUSEHOLD,CA_3,2011-07-23,204,29,0,0,0,1162
42262,HOUSEHOLD,CA_3,2011-07-24,205,29,0,0,0,1089
42263,HOUSEHOLD,CA_3,2011-07-25,206,30,0,0,0,864
42264,HOUSEHOLD,CA_3,2011-07-26,207,30,0,0,0,785
42265,HOUSEHOLD,CA_3,2011-07-27,208,30,0,0,0,768
42266,HOUSEHOLD,CA_3,2011-07-28,209,30,0,0,0,763
42267,HOUSEHOLD,CA_3,2011-07-29,210,30,0,0,0,945
42268,HOUSEHOLD,CA_3,2011-07-30,211,30,0,0,0,1253
42269,HOUSEHOLD,CA_3,2011-07-31,212,30,0,0,0,1226
42270,HOUSEHOLD,CA_3,2011-08-01,213,31,1,0,0,1065
42271,HOUSEHOLD,CA_3,2011-08-02,214,31,0,0,0,1093
42272,HOUSEHOLD,CA_3,2011-08-03,215,31,0,0,0,995
42273,HOUSEHOLD,CA_3,2011-08-04,216,31,0,0,0,929
42274,HOUSEHOLD,CA_3,2011-08-05,217,31,0,0,0,992
42275,HOUSEHOLD,CA_3,2011-08-06,218,31,0,0,0,1182
42276,HOUSEHOLD,CA_3,2011-08-07,219,31,0,0,0,1330
42277,HOUSEHOLD,CA_3,2011-08-08,220,32,0,0,0,1016
42278,HOUSEHOLD,CA_3,2011-08-09,221,32,0,0,0,923
42279,HOUSEHOLD,CA_3,2011-08-10,222,32,0,0,0,996
42280,HOUSEHOLD,CA_3,2011-08-11,223,32,0,0,0,833
42281,HOUSEHOLD,CA_3,2011-08-12,224,32,0,0,0,926
42282,HOUSEHOLD,CA_3,2011-08-13,225,32,0,0,0,1104
42283,HOUSEHOLD,CA_3,2011-08-14,226,32,0,0,0,1276
42284,HOUSEHOLD,CA_3,2011-08-15,227,33,0,0,0,1099
42285,HOUSEHOLD,CA_3,2011-08-16,228,33,0,0,0,1131
42286,HOUSEHOLD,CA_3,2011-08-17,229,33,0,0,0,992
42287,HOUSEHOLD,CA_3,2011-08-18,230,33,0,0,0,906
42288,HOUSEHOLD,CA_3,2011-08-19,231,33,0,0,0,1052
42289,HOUSEHOLD,CA_3,2011-08-20,232,33,0,0,0,1329
42290,HOUSEHOLD,CA_3,2011-08-21,233,33,0,0,0,1410
42291,HOUSEHOLD,CA_3,2011-08-22,234,34,0,0,0,1044
42292,HOUSEHOLD,CA_3,2011-08-23,235,34,0,0,0,927
42293,HOUSEHOLD,CA_3,2011-08-24,236,34,0,0,0,944
42294,HOUSEHOLD,CA_3,2011-08-25,237,34,0,0,0,894
42295,HOUSEHOLD,CA_3,2011-08-26,238,34,0,0,0,1004
42296,HOUSEHOLD,CA_3,2011-08-27,239,34,0,0,0,1149
42297,HOUSEHOLD,CA_3,2011-08-28,240,34,0,0,0,1185
42298,HOUSEHOLD,CA_3,2011-08-29,241,35,0,0,0,913
42299,HOUSEHOLD,CA_3,2011-08-30,242,35,0,0,0,969
42300,HOUSEHOLD,CA_3,2011-08-31,243,35,0,0,0,862
42301,HOUSEHOLD,CA_3,2011-09-01,244,35,1,0,0,1044
42302,HOUSEHOLD,CA_3,2011-09-02,245,35,0,0,0,1039
42303,HOUSEHOLD,CA_3,2011-09-03,246,35,0,0,0,1128
42304,HOUSEHOLD,CA_3,2011-09-04,247,35,0,0,0,1181
42305,HOUSEHOLD,CA_3,2011-09-05,248,36,0,0,0,1218
42306,HOUSEHOLD,CA_3,2011-09-06,249,36,0,0,0,1140
42307,HOUSEHOLD,CA_3,2011-09-07,250,36,0,0,0,1129
42308,HOUSEHOLD,CA_3,2011-09-08,251,36,0,0,0,956
42309,HOUSEHOLD,CA_3,2011-09-09,252,36,0,0,0,1038
42310,HOUSEHOLD,CA_3,2011-09-10,253,36,0,0,0,1193
42311,HOUSEHOLD,CA_3,2011-09-11,254,36,0,0,0,1337
42312,HOUSEHOLD,CA_3,2011-09-12,255,37,0,0,0,925
42313,HOUSEHOLD,CA_3,2011-09-13,256,37,0,0,0,868
42314,HOUSEHOLD,CA_3,2011-09-14,257,37,0,0,0,836
42315,HOUSEHOLD,CA_3,2011-09-15,258,37,0,0,0,957
42316,HOUSEHOLD,CA_3,2011-09-16,259,37,0,0,0,1068
42317,HOUSEHOLD,CA_3,2011-09-17,260,37,0,0,0,1121
42318,HOUSEHOLD,CA_3,2011-09-18,261,37,0,0,0,1241
42319,HOUSEHOLD,CA_3,2011-09-19,262,38,0,0,0,1050
42320,HOUSEHOLD,CA_3,2011-09-20,263,38,0,0,0,884
42321,HOUSEHOLD,CA_3,2011-09-21,264,38,0,0,0,949
42322,HOUSEHOLD,CA_3,2011-09-22,265,38,0,0,0,849
42323,HOUSEHOLD,CA_3,2011-09-23,266,38,0,0,0,977
42324,HOUSEHOLD,CA_3,2011-09-24,267,38,0,0,0,1246
42325,HOUSEHOLD,CA_3,2011-09-25,268,38,0,0,0,1255
42326,HOUSEHOLD,CA_3,2011-09-26,269,39,0,0,0,907
42327,HOUSEHOLD,CA_3,2011-09-27,270,39,0,0,0,957
42328,HOUSEHOLD,CA_3,2011-09-28,271,39,0,0,0,754
42329,HOUSEHOLD,CA_3,2011-09-29,272,39,0,0,0,767
42330,HOUSEHOLD,CA_3,2011-09-30,273,39,0,0,0,954
42331,HOUSEHOLD,CA_3,2011-10-01,274,39,1,1,0,1455
42332,HOUSEHOLD,CA_3,2011-10-02,275,39,0,0,0,1391
42333,HOUSEHOLD,CA_3,2011-10-03,276,40,0,0,0,1066
42334,HOUSEHOLD,CA_3,2011-10-04,277,40,0,0,0,1024
42335,HOUSEHOLD,CA_3,2011-10-05,278,40,0,0,0,883
42336,HOUSEHOLD,CA_3,2011-10-06,279,40,0,0,0,883
42337,HOUSEHOLD,CA_3,2011-10-07,280,40,0,0,0,996
42338,HOUSEHOLD,CA_3,2011-10-08,281,40,0,0,0,1217
42339,HOUSEHOLD,CA_3,2011-10-09,282,40,0,0,0,1228
42340,HOUSEHOLD,CA_3,2011-10-10,283,41,0,0,0,1044
42341,HOUSEHOLD,CA_3,2011-10-11,284,41,0,0,0,912
42342,HOUSEHOLD,CA_3,2011-10-12,285,41,0,0,0,879
42343,HOUSEHOLD,CA_3,2011-10-13,286,41,0,0,0,847
42344,HOUSEHOLD,CA_3,2011-10-14,287,41,0,0,0,1068
42345,HOUSEHOLD,CA_3,2011-10-15,288,41,0,0,0,1235
42346,HOUSEHOLD,CA_3,2011-10-16,289,41,0,0,0,1401
42347,HOUSEHOLD,CA_3,2011-10-17,290,42,0,0,0,1046
42348,HOUSEHOLD,CA_3,2011-10-18,291,42,0,0,0,911
42349,HOUSEHOLD,CA_3,2011-10-19,292,42,0,0,0,868
42350,HOUSEHOLD,CA_3,2011-10-20,293,42,0,0,0,918
42351,HOUSEHOLD,CA_3,2011-10-21,294,42,0,0,0,975
42352,HOUSEHOLD,CA_3,2011-10-22,295,42,0,0,0,1237
42353,HOUSEHOLD,CA_3,2011-10-23,296,42,0,0,0,1278
42354,HOUSEHOLD,CA_3,2011-10-24,297,43,0,0,0,1022
42355,HOUSEHOLD,CA_3,2011-10-25,298,43,0,0,0,880
42356,HOUSEHOLD,CA_3,2011-10-26,299,43,0,0,0,933
42357,HOUSEHOLD,CA_3,2011-10-27,300,43,0,0,0,858
42358,HOUSEHOLD,CA_3,2011-10-28,301,43,0,0,0,901
42359,HOUSEHOLD,CA_3,2011-10-29,302,43,0,0,0,1196
42360,HOUSEHOLD,CA_3,2011-10-30,303,43,0,0,0,1170
42361,HOUSEHOLD,CA_3,2011-10-31,304,44,0,0,0,826
42362,HOUSEHOLD,CA_3,2011-11-01,305,44,1,0,0,929
42363,HOUSEHOLD,CA_3,2011-11-02,306,44,0,0,0,982
42364,HOUSEHOLD,CA_3,2011-11-03,307,44,0,0,0,1019
42365,HOUSEHOLD,CA_3,2011-11-04,308,44,0,0,0,1122
42366,HOUSEHOLD,CA_3,2011-11-05,309,44,0,0,0,1150
42367,HOUSEHOLD,CA_3,2011-11-06,310,44,0,0,0,1388
42368,HOUSEHOLD,CA_3,2011-11-07,311,45,0,0,0,978
42369,HOUSEHOLD,CA_3,2011-11-08,312,45,0,0,0,850
42370,HOUSEHOLD,CA_3,2011-11-09,313,45,0,0,0,923
42371,HOUSEHOLD,CA_3,2011-11-10,314,45,0,0,0,1042
42372,HOUSEHOLD,CA_3,2011-11-11,315,45,0,0,0,991
42373,HOUSEHOLD,CA_3,2011-11-12,316,45,0,0,0,1098
42374,HOUSEHOLD,CA_3,2011-11-13,317,45,0,0,0,1114
42375,HOUSEHOLD,CA_3,2011-11-14,318,46,0,0,0,989
42376,HOUSEHOLD,CA_3,2011-11-15,319,46,0,0,0,866
42377,HOUSEHOLD,CA_3,2011-11-16,320,46,0,0,0,855
42378,HOUSEHOLD,CA_3,2011-11-17,321,46,0,0,0,799
42379,HOUSEHOLD,CA_3,2011-11-18,322,46,0,0,0,965
42380,HOUSEHOLD,CA_3,2011-11-19,323,46,0,0,0,1185
42381,HOUSEHOLD,CA_3,2011-11-20,324,46,0,0,0,1254
42382,HOUSEHOLD,CA_3,2011-11-21,325,47,0,0,0,943
42383,HOUSEHOLD,CA_3,2011-11-22,326,47,0,0,0,932
42384,HOUSEHOLD,CA_3,2011-11-23,327,47,0,0,0,874
42385,HOUSEHOLD,CA_3,2011-11-24,328,47,0,0,0,572
42386,HOUSEHOLD,CA_3,2011-11-25,329,47,0,0,0,840
42387,HOUSEHOLD,CA_3,2011-11-26,330,47,0,0,0,898
42388,HOUSEHOLD,CA_3,2011-11-27,331,47,0,0,0,1018
42389,HOUSEHOLD,CA_3,2011-11-28,332,48,0,0,0,887
42390,HOUSEHOLD,CA_3,2011-11-29,333,48,0,0,0,824
42391,HOUSEHOLD,CA_3,2011-11-30,334,48,0,0,0,727
42392,HOUSEHOLD,CA_3,2011-12-01,335,48,1,0,0,890
42393,HOUSEHOLD,CA_3,2011-12-02,336,48,0,0,0,955
42394,HOUSEHOLD,CA_3,2011-12-03,337,48,0,0,0,1092
42395,HOUSEHOLD,CA_3,2011-12-04,338,48,0,0,0,1180
42396,HOUSEHOLD,CA_3,2011-12-05,339,49,0,0,0,930
42397,HOUSEHOLD,CA_3,2011-12-06,340,49,0,0,0,876
42398,HOUSEHOLD,CA_3,2011-12-07,341,49,0,0,0,803
42399,HOUSEHOLD,CA_3,2011-12-08,342,49,0,0,0,839
42400,HOUSEHOLD,CA_3,2011-12-09,343,49,0,0,0,889
42401,HOUSEHOLD,CA_3,2011-12-10,344,49,0,0,0,1111
42402,HOUSEHOLD,CA_3,2011-12-11,345,49,0,0,0,1070
42403,HOUSEHOLD,CA_3,2011-12-12,346,50,0,0,0,865
42404,HOUSEHOLD,CA_3,2011-12-13,347,50,0,0,0,828
42405,HOUSEHOLD,CA_3,2011-12-14,348,50,0,0,0,797
42406,HOUSEHOLD,CA_3,2011-12-15,349,50,0,0,0,872
42407,HOUSEHOLD,CA_3,2011-12-16,350,50,0,0,0,862
42408,HOUSEHOLD,CA_3,2011-12-17,351,50,0,0,0,1092
42409,HOUSEHOLD,CA_3,2011-12-18,352,50,0,0,0,975
42410,HOUSEHOLD,CA_3,2011-12-19,353,51,0,0,0,899
42411,HOUSEHOLD,CA_3,2011-12-20,354,51,0,0,0,789
42412,HOUSEHOLD,CA_3,2011-12-21,355,51,0,0,0,758
42413,HOUSEHOLD,CA_3,2011-12-22,356,51,0,0,0,859
42414,HOUSEHOLD,CA_3,2011-12-23,357,51,0,0,0,863
42415,HOUSEHOLD,CA_3,2011-12-24,358,51,0,0,0,663
42416,HOUSEHOLD,CA_3,2011-12-25,359,51,0,0,0,0
42417,HOUSEHOLD,CA_3,2011-12-26,360,52,0,0,0,1015
42418,HOUSEHOLD,CA_3,2011-12-27,361,52,0,0,0,951
42419,HOUSEHOLD,CA_3,2011-12-28,362,52,0,0,0,894
42420,HOUSEHOLD,CA_3,2011-12-29,363,52,0,0,0,871
42421,HOUSEHOLD,CA_3,2011-12-30,364,52,0,0,0,1165
42422,HOUSEHOLD,CA_3,2011-12-31,365,52,0,0,0,972
42423,HOUSEHOLD,CA_3,2012-01-01,1,52,1,1,1,796
42424,HOUSEHOLD,CA_3,2012-01-02,2,1,0,0,0,1233
42425,HOUSEHOLD,CA_3,2012-01-03,3,1,0,0,0,981
42426,HOUSEHOLD,CA_3,2012-01-04,4,1,0,0,0,897
42427,HOUSEHOLD,CA_3,2012-01-05,5,1,0,0,0,953
42428,HOUSEHOLD,CA_3,2012-01-06,6,1,0,0,0,871
42429,HOUSEHOLD,CA_3,2012-01-07,7,1,0,0,0,1139
42430,HOUSEHOLD,CA_3,2012-01-08,8,1,0,0,0,1245
42431,HOUSEHOLD,CA_3,2012-01-09,9,2,0,0,0,909
42432,HOUSEHOLD,CA_3,2012-01-10,10,2,0,0,0,939
42433,HOUSEHOLD,CA_3,2012-01-11,11,2,0,0,0,898
42434,HOUSEHOLD,CA_3,2012-01-12,12,2,0,0,0,793
42435,HOUSEHOLD,CA_3,2012-01-13,13,2,0,0,0,979
42436,HOUSEHOLD,CA_3,2012-01-14,14,2,0,0,0,1266
42437,HOUSEHOLD,CA_3,2012-01-15,15,2,0,0,0,1100
42438,HOUSEHOLD,CA_3,2012-01-16,16,3,0,0,0,1065
42439,HOUSEHOLD,CA_3,2012-01-17,17,3,0,0,0,735
42440,HOUSEHOLD,CA_3,2012-01-18,18,3,0,0,0,844
42441,HOUSEHOLD,CA_3,2012-01-19,19,3,0,0,0,696
42442,HOUSEHOLD,CA_3,2012-01-20,20,3,0,0,0,943
42443,HOUSEHOLD,CA_3,2012-01-21,21,3,0,0,0,1316
42444,HOUSEHOLD,CA_3,2012-01-22,22,3,0,0,0,1027
42445,HOUSEHOLD,CA_3,2012-01-23,23,4,0,0,0,899
42446,HOUSEHOLD,CA_3,2012-01-24,24,4,0,0,0,897
42447,HOUSEHOLD,CA_3,2012-01-25,25,4,0,0,0,765
42448,HOUSEHOLD,CA_3,2012-01-26,26,4,0,0,0,761
42449,HOUSEHOLD,CA_3,2012-01-27,27,4,0,0,0,922
42450,HOUSEHOLD,CA_3,2012-01-28,28,4,0,0,0,985
42451,HOUSEHOLD,CA_3,2012-01-29,29,4,0,0,0,1034
42452,HOUSEHOLD,CA_3,2012-01-30,30,5,0,0,0,927
42453,HOUSEHOLD,CA_3,2012-01-31,31,5,0,0,0,894
42454,HOUSEHOLD,CA_3,2012-02-01,32,5,1,0,0,1059
42455,HOUSEHOLD,CA_3,2012-02-02,33,5,0,0,0,930
42456,HOUSEHOLD,CA_3,2012-02-03,34,5,0,0,0,1029
42457,HOUSEHOLD,CA_3,2012-02-04,35,5,0,0,0,1491
42458,HOUSEHOLD,CA_3,2012-02-05,36,5,0,0,0,1256
42459,HOUSEHOLD,CA_3,2012-02-06,37,6,0,0,0,1095
42460,HOUSEHOLD,CA_3,2012-02-07,38,6,0,0,0,994
42461,HOUSEHOLD,CA_3,2012-02-08,39,6,0,0,0,952
42462,HOUSEHOLD,CA_3,2012-02-09,40,6,0,0,0,912
42463,HOUSEHOLD,CA_3,2012-02-10,41,6,0,0,0,1075
42464,HOUSEHOLD,CA_3,2012-02-11,42,6,0,0,0,1475
42465,HOUSEHOLD,CA_3,2012-02-12,43,6,0,0,0,1350
42466,HOUSEHOLD,CA_3,2012-02-13,44,7,0,0,0,1037
42467,HOUSEHOLD,CA_3,2012-02-14,45,7,0,0,0,859
42468,HOUSEHOLD,CA_3,2012-02-15,46,7,0,0,0,944
42469,HOUSEHOLD,CA_3,2012-02-16,47,7,0,0,0,864
42470,HOUSEHOLD,CA_3,2012-02-17,48,7,0,0,0,972
42471,HOUSEHOLD,CA_3,2012-02-18,49,7,0,0,0,1283
42472,HOUSEHOLD,CA_3,2012-02-19,50,7,0,0,0,1308
42473,HOUSEHOLD,CA_3,2012-02-20,51,8,0,0,0,1298
42474,HOUSEHOLD,CA_3,2012-02-21,52,8,0,0,0,1033
42475,HOUSEHOLD,CA_3,2012-02-22,53,8,0,0,0,889
42476,HOUSEHOLD,CA_3,2012-02-23,54,8,0,0,0,967
42477,HOUSEHOLD,CA_3,2012-02-24,55,8,0,0,0,1062
42478,HOUSEHOLD,CA_3,2012-02-25,56,8,0,0,0,1287
42479,HOUSEHOLD,CA_3,2012-02-26,57,8,0,0,0,1325
42480,HOUSEHOLD,CA_3,2012-02-27,58,9,0,0,0,1094
42481,HOUSEHOLD,CA_3,2012-02-28,59,9,0,0,0,930
42482,HOUSEHOLD,CA_3,2012-02-29,60,9,0,0,0,866
42483,HOUSEHOLD,CA_3,2012-03-01,61,9,1,0,0,1123
42484,HOUSEHOLD,CA_3,2012-03-02,62,9,0,0,0,1106
42485,HOUSEHOLD,CA_3,2012-03-03,63,9,0,0,0,1319
42486,HOUSEHOLD,CA_3,2012-03-04,64,9,0,0,0,1402
42487,HOUSEHOLD,CA_3,2012-03-05,65,10,0,0,0,1058
42488,HOUSEHOLD,CA_3,2012-03-06,66,10,0,0,0,1064
42489,HOUSEHOLD,CA_3,2012-03-07,67,10,0,0,0,986
42490,HOUSEHOLD,CA_3,2012-03-08,68,10,0,0,0,958
42491,HOUSEHOLD,CA_3,2012-03-09,69,10,0,0,0,1061
42492,HOUSEHOLD,CA_3,2012-03-10,70,10,0,0,0,1427
42493,HOUSEHOLD,CA_3,2012-03-11,71,10,0,0,0,1422
42494,HOUSEHOLD,CA_3,2012-03-12,72,11,0,0,0,1062
42495,HOUSEHOLD,CA_3,2012-03-13,73,11,0,0,0,1032
42496,HOUSEHOLD,CA_3,2012-03-14,74,11,0,0,0,943
42497,HOUSEHOLD,CA_3,2012-03-15,75,11,0,0,0,939
42498,HOUSEHOLD,CA_3,2012-03-16,76,11,0,0,0,965
42499,HOUSEHOLD,CA_3,2012-03-17,77,11,0,0,0,1412
42500,HOUSEHOLD,CA_3,2012-03-18,78,11,0,0,0,1357
42501,HOUSEHOLD,CA_3,2012-03-19,79,12,0,0,0,1055
42502,HOUSEHOLD,CA_3,2012-03-20,80,12,0,0,0,997
42503,HOUSEHOLD,CA_3,2012-03-21,81,12,0,0,0,951
42504,HOUSEHOLD,CA_3,2012-03-22,82,12,0,0,0,904
42505,HOUSEHOLD,CA_3,2012-03-23,83,12,0,0,0,986
42506,HOUSEHOLD,CA_3,2012-03-24,84,12,0,0,0,1102
42507,HOUSEHOLD,CA_3,2012-03-25,85,12,0,0,0,1460
42508,HOUSEHOLD,CA_3,2012-03-26,86,13,0,0,0,1066
42509,HOUSEHOLD,CA_3,2012-03-27,87,13,0,0,0,765
42510,HOUSEHOLD,CA_3,2012-03-28,88,13,0,0,0,897
42511,HOUSEHOLD,CA_3,2012-03-29,89,13,0,0,0,771
42512,HOUSEHOLD,CA_3,2012-03-30,90,13,0,0,0,974
42513,HOUSEHOLD,CA_3,2012-03-31,91,13,0,0,0,1308
42514,HOUSEHOLD,CA_3,2012-04-01,92,13,1,1,0,1340
42515,HOUSEHOLD,CA_3,2012-04-02,93,14,0,0,0,976
42516,HOUSEHOLD,CA_3,2012-04-03,94,14,0,0,0,988
42517,HOUSEHOLD,CA_3,2012-04-04,95,14,0,0,0,883
42518,HOUSEHOLD,CA_3,2012-04-05,96,14,0,0,0,856
42519,HOUSEHOLD,CA_3,2012-04-06,97,14,0,0,0,1087
42520,HOUSEHOLD,CA_3,2012-04-07,98,14,0,0,0,1272
42521,HOUSEHOLD,CA_3,2012-04-08,99,14,0,0,0,1247
42522,HOUSEHOLD,CA_3,2012-04-09,100,15,0,0,0,1024
42523,HOUSEHOLD,CA_3,2012-04-10,101,15,0,0,0,942
42524,HOUSEHOLD,CA_3,2012-04-11,102,15,0,0,0,997
42525,HOUSEHOLD,CA_3,2012-04-12,103,15,0,0,0,897
42526,HOUSEHOLD,CA_3,2012-04-13,104,15,0,0,0,986
42527,HOUSEHOLD,CA_3,2012-04-14,105,15,0,0,0,1236
42528,HOUSEHOLD,CA_3,2012-04-15,106,15,0,0,0,1140
42529,HOUSEHOLD,CA_3,2012-04-16,107,16,0,0,0,987
42530,HOUSEHOLD,CA_3,2012-04-17,108,16,0,0,0,878
42531,HOUSEHOLD,CA_3,2012-04-18,109,16,0,0,0,844
42532,HOUSEHOLD,CA_3,2012-04-19,110,16,0,0,0,824
42533,HOUSEHOLD,CA_3,2012-04-20,111,16,0,0,0,977
42534,HOUSEHOLD,CA_3,2012-04-21,112,16,0,0,0,1171
42535,HOUSEHOLD,CA_3,2012-04-22,113,16,0,0,0,1229
42536,HOUSEHOLD,CA_3,2012-04-23,114,17,0,0,0,902
42537,HOUSEHOLD,CA_3,2012-04-24,115,17,0,0,0,836
42538,HOUSEHOLD,CA_3,2012-04-25,116,17,0,0,0,745
42539,HOUSEHOLD,CA_3,2012-04-26,117,17,0,0,0,721
42540,HOUSEHOLD,CA_3,2012-04-27,118,17,0,0,0,955
42541,HOUSEHOLD,CA_3,2012-04-28,119,17,0,0,0,1175
42542,HOUSEHOLD,CA_3,2012-04-29,120,17,0,0,0,1189
42543,HOUSEHOLD,CA_3,2012-04-30,121,18,0,0,0,942
42544,HOUSEHOLD,CA_3,2012-05-01,122,18,1,0,0,1076
42545,HOUSEHOLD,CA_3,2012-05-02,123,18,0,0,0,966
42546,HOUSEHOLD,CA_3,2012-05-03,124,18,0,0,0,911
42547,HOUSEHOLD,CA_3,2012-05-04,125,18,0,0,0,888
42548,HOUSEHOLD,CA_3,2012-05-05,126,18,0,0,0,881
42549,HOUSEHOLD,CA_3,2012-05-06,127,18,0,0,0,1018
42550,HOUSEHOLD,CA_3,2012-05-07,128,19,0,0,0,933
42551,HOUSEHOLD,CA_3,2012-05-08,129,19,0,0,0,867
42552,HOUSEHOLD,CA_3,2012-05-09,130,19,0,0,0,841
42553,HOUSEHOLD,CA_3,2012-05-10,131,19,0,0,0,689
42554,HOUSEHOLD,CA_3,2012-05-11,132,19,0,0,0,853
42555,HOUSEHOLD,CA_3,2012-05-12,133,19,0,0,0,1066
42556,HOUSEHOLD,CA_3,2012-05-13,134,19,0,0,0,938
42557,HOUSEHOLD,CA_3,2012-05-14,135,20,0,0,0,1013
42558,HOUSEHOLD,CA_3,2012-05-15,136,20,0,0,0,907
42559,HOUSEHOLD,CA_3,2012-05-16,137,20,0,0,0,823
42560,HOUSEHOLD,CA_3,2012-05-17,138,20,0,0,0,798
42561,HOUSEHOLD,CA_3,2012-05-18,139,20,0,0,0,905
42562,HOUSEHOLD,CA_3,2012-05-19,140,20,0,0,0,1126
42563,HOUSEHOLD,CA_3,2012-05-20,141,20,0,0,0,1184
42564,HOUSEHOLD,CA_3,2012-05-21,142,21,0,0,0,904
42565,HOUSEHOLD,CA_3,2012-05-22,143,21,0,0,0,1023
42566,HOUSEHOLD,CA_3,2012-05-23,144,21,0,0,0,877
42567,HOUSEHOLD,CA_3,2012-05-24,145,21,0,0,0,786
42568,HOUSEHOLD,CA_3,2012-05-25,146,21,0,0,0,961
42569,HOUSEHOLD,CA_3,2012-05-26,147,21,0,0,0,1049
42570,HOUSEHOLD,CA_3,2012-05-27,148,21,0,0,0,1054
42571,HOUSEHOLD,CA_3,2012-05-28,149,22,0,0,0,1077
42572,HOUSEHOLD,CA_3,2012-05-29,150,22,0,0,0,976
42573,HOUSEHOLD,CA_3,2012-05-30,151,22,0,0,0,955
42574,HOUSEHOLD,CA_3,2012-05-31,152,22,0,0,0,931
42575,HOUSEHOLD,CA_3,2012-06-01,153,22,1,0,0,1606
42576,HOUSEHOLD,CA_3,2012-06-02,154,22,0,0,0,1385
42577,HOUSEHOLD,CA_3,2012-06-03,155,22,0,0,0,1258
42578,HOUSEHOLD,CA_3,2012-06-04,156,23,0,0,0,1020
42579,HOUSEHOLD,CA_3,2012-06-05,157,23,0,0,0,917
42580,HOUSEHOLD,CA_3,2012-06-06,158,23,0,0,0,888
42581,HOUSEHOLD,CA_3,2012-06-07,159,23,0,0,0,896
42582,HOUSEHOLD,CA_3,2012-06-08,160,23,0,0,0,957
42583,HOUSEHOLD,CA_3,2012-06-09,161,23,0,0,0,1134
42584,HOUSEHOLD,CA_3,2012-06-10,162,23,0,0,0,1595
42585,HOUSEHOLD,CA_3,2012-06-11,163,24,0,0,0,1295
42586,HOUSEHOLD,CA_3,2012-06-12,164,24,0,0,0,1290
42587,HOUSEHOLD,CA_3,2012-06-13,165,24,0,0,0,1165
42588,HOUSEHOLD,CA_3,2012-06-14,166,24,0,0,0,1281
42589,HOUSEHOLD,CA_3,2012-06-15,167,24,0,0,0,1356
42590,HOUSEHOLD,CA_3,2012-06-16,168,24,0,0,0,1556
42591,HOUSEHOLD,CA_3,2012-06-17,169,24,0,0,0,1449
42592,HOUSEHOLD,CA_3,2012-06-18,170,25,0,0,0,1474
42593,HOUSEHOLD,CA_3,2012-06-19,171,25,0,0,0,1462
42594,HOUSEHOLD,CA_3,2012-06-20,172,25,0,0,0,1300
42595,HOUSEHOLD,CA_3,2012-06-21,173,25,0,0,0,1096
42596,HOUSEHOLD,CA_3,2012-06-22,174,25,0,0,0,1244
42597,HOUSEHOLD,CA_3,2012-06-23,175,25,0,0,0,1455
42598,HOUSEHOLD,CA_3,2012-06-24,176,25,0,0,0,1433
42599,HOUSEHOLD,CA_3,2012-06-25,177,26,0,0,0,1338
42600,HOUSEHOLD,CA_3,2012-06-26,178,26,0,0,0,1109
42601,HOUSEHOLD,CA_3,2012-06-27,179,26,0,0,0,1183
42602,HOUSEHOLD,CA_3,2012-06-28,180,26,0,0,0,1074
42603,HOUSEHOLD,CA_3,2012-06-29,181,26,0,0,0,1162
42604,HOUSEHOLD,CA_3,2012-06-30,182,26,0,0,0,1454
42605,HOUSEHOLD,CA_3,2012-07-01,183,26,1,1,0,1451
42606,HOUSEHOLD,CA_3,2012-07-02,184,27,0,0,0,1306
42607,HOUSEHOLD,CA_3,2012-07-03,185,27,0,0,0,1278
42608,HOUSEHOLD,CA_3,2012-07-04,186,27,0,0,0,1072
42609,HOUSEHOLD,CA_3,2012-07-05,187,27,0,0,0,1117
42610,HOUSEHOLD,CA_3,2012-07-06,188,27,0,0,0,1195
42611,HOUSEHOLD,CA_3,2012-07-07,189,27,0,0,0,1330
42612,HOUSEHOLD,CA_3,2012-07-08,190,27,0,0,0,1428
42613,HOUSEHOLD,CA_3,2012-07-09,191,28,0,0,0,1246
42614,HOUSEHOLD,CA_3,2012-07-10,192,28,0,0,0,1166
42615,HOUSEHOLD,CA_3,2012-07-11,193,28,0,0,0,1108
42616,HOUSEHOLD,CA_3,2012-07-12,194,28,0,0,0,1232
42617,HOUSEHOLD,CA_3,2012-07-13,195,28,0,0,0,1255
42618,HOUSEHOLD,CA_3,2012-07-14,196,28,0,0,0,1558
42619,HOUSEHOLD,CA_3,2012-07-15,197,28,0,0,0,1458
42620,HOUSEHOLD,CA_3,2012-07-16,198,29,0,0,0,1400
42621,HOUSEHOLD,CA_3,2012-07-17,199,29,0,0,0,1154
42622,HOUSEHOLD,CA_3,2012-07-18,200,29,0,0,0,1050
42623,HOUSEHOLD,CA_3,2012-07-19,201,29,0,0,0,1131
42624,HOUSEHOLD,CA_3,2012-07-20,202,29,0,0,0,1191
42625,HOUSEHOLD,CA_3,2012-07-21,203,29,0,0,0,1450
42626,HOUSEHOLD,CA_3,2012-07-22,204,29,0,0,0,1512
42627,HOUSEHOLD,CA_3,2012-07-23,205,30,0,0,0,1294
42628,HOUSEHOLD,CA_3,2012-07-24,206,30,0,0,0,1184
